panel,dataset,domain,recording_id,source_index,time_s,x_m,y_m,z_m,speed_mps,display_speed_mps
d,OxIOD,smartphone motion,running/imu1,11641,1528386520.59796,1.323713497,0.497297262,1.259625954,1.0833832504318837,1.0833832504318837
d,OxIOD,smartphone motion,running/imu1,11696,1528386520.87302,1.13689058,0.801383725,1.250176387,1.3573043234104525,1.3573043234104525
d,OxIOD,smartphone motion,running/imu1,11750,1528386521.14297,0.883632579,1.049791602,1.274096666,1.2720152898514907,1.2720152898514907
d,OxIOD,smartphone motion,running/imu1,11805,1528386521.41796,0.682416559,1.258682544,1.284204653,1.0253122974629856,1.0253122974629856
d,OxIOD,smartphone motion,running/imu1,11859,1528386521.68798,0.454367364,1.491318853,1.258807348,1.293366552595043,1.293366552595043
d,OxIOD,smartphone motion,running/imu1,11913,1528386521.95798,0.19493194,1.699648831,1.250134121,1.132787157411996,1.132787157411996
d,OxIOD,smartphone motion,running/imu1,11968,1528386522.23299,0.03077535,1.882458382,1.243634821,0.810295380028032,0.810295380028032
d,OxIOD,smartphone motion,running/imu1,12022,1528386522.5029702,-0.05209703,2.120368244,1.193732935,1.038751948418805,1.038751948418805
d,OxIOD,smartphone motion,running/imu1,12077,1528386522.7778702,-0.127219677,2.346233383,1.204302598,0.6656095890095556,0.6656095890095556
d,OxIOD,smartphone motion,running/imu1,12131,1528386523.04794,-0.062731105,2.46013214,1.168326467,0.6490961265466333,0.6490961265466333
d,OxIOD,smartphone motion,running/imu1,12185,1528386523.3179798,0.060697677,2.604761504,1.142423207,0.6847870104253772,0.6847870104253772
d,OxIOD,smartphone motion,running/imu1,12240,1528386523.5929,0.195772194,2.655951683,1.194011005,0.38401701582384207,0.38401701582384207
d,OxIOD,smartphone motion,running/imu1,12294,1528386523.8629498,0.297704774,2.68931994,1.187254444,0.5520278037403534,0.5520278037403534
d,OxIOD,smartphone motion,running/imu1,12349,1528386524.13799,0.505493089,2.694767916,1.149737142,0.5974125434375177,0.5974125434375177
d,OxIOD,smartphone motion,running/imu1,12403,1528386524.40803,0.651562006,2.624713666,1.185653398,0.5230933241798923,0.5230933241798923
d,OxIOD,smartphone motion,running/imu1,12457,1528386524.67798,0.668099279,2.499122195,1.200983752,0.5758505943022142,0.5758505943022142
d,OxIOD,smartphone motion,running/imu1,12512,1528386524.9530098,0.695497993,2.297181099,1.171007081,0.788646712687842,0.788646712687842
d,OxIOD,smartphone motion,running/imu1,12566,1528386525.223,0.656791786,2.101352632,1.219566206,0.7132956938484023,0.7132956938484023
d,OxIOD,smartphone motion,running/imu1,12621,1528386525.4980102,0.542748342,1.957563265,1.189679417,0.7107731024011191,0.7107731024011191
d,OxIOD,smartphone motion,running/imu1,12675,1528386525.76803,0.377971502,1.741722747,1.185739088,1.114072307726747,1.114072307726747
d,OxIOD,smartphone motion,running/imu1,12729,1528386526.0379899,0.209790167,1.517501509,1.232787415,0.9585784786496518,0.9585784786496518
d,OxIOD,smartphone motion,running/imu1,12784,1528386526.3130398,0.021053065,1.37413915,1.205930244,0.9223460837424282,0.9223460837424282
d,OxIOD,smartphone motion,running/imu1,12838,1528386526.58302,-0.230655318,1.163021871,1.19803077,1.3583316213727836,1.3583316213727836
d,OxIOD,smartphone motion,running/imu1,12893,1528386526.85795,-0.473780149,0.89710772,1.222296257,1.2517438773733356,1.2517438773733356
d,OxIOD,smartphone motion,running/imu1,12947,1528386527.128,-0.685722703,0.702145906,1.205884741,1.0364359032475292,1.0364359032475292
d,OxIOD,smartphone motion,running/imu1,13001,1528386527.39799,-0.956128488,0.471712294,1.197020757,1.5488929447282371,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,13056,1528386527.6729898,-1.175687954,0.13629577,1.237898722,1.3558648946952032,1.3558648946952032
d,OxIOD,smartphone motion,running/imu1,13110,1528386527.94302,-1.33491472,-0.13185627,1.213047894,1.0458543010731811,1.0458543010731811
d,OxIOD,smartphone motion,running/imu1,13165,1528386528.21792,-1.52478904,-0.434052895,1.208345287,1.5526527587523749,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,13219,1528386528.4879801,-1.607141747,-0.806218015,1.237070544,1.3255731056464821,1.3255731056464821
d,OxIOD,smartphone motion,running/imu1,13273,1528386528.7580302,-1.654358718,-1.107189321,1.216627173,1.008104050131377,1.008104050131377
d,OxIOD,smartphone motion,running/imu1,13328,1528386529.03306,-1.695995762,-1.434405422,1.227173311,1.4327849279267517,1.4327849279267517
d,OxIOD,smartphone motion,running/imu1,13382,1528386529.30303,-1.574997958,-1.776098614,1.238208027,1.321960570721075,1.321960570721075
d,OxIOD,smartphone motion,running/imu1,13437,1528386529.57802,-1.356769729,-2.01828145,1.203544942,1.0506244156524887,1.0506244156524887
d,OxIOD,smartphone motion,running/imu1,13491,1528386529.84802,-1.088697621,-2.204767162,1.183516437,1.5567583614631417,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,13545,1528386530.11801,-0.699673659,-2.279386391,1.226373567,1.3278180349874051,1.3278180349874051
d,OxIOD,smartphone motion,running/imu1,13600,1528386530.39304,-0.394287696,-2.324668076,1.191148709,1.050818780248487,1.050818780248487
d,OxIOD,smartphone motion,running/imu1,13654,1528386530.66306,-0.080139296,-2.373149246,1.156137959,1.4915143711577643,1.4915143711577643
d,OxIOD,smartphone motion,running/imu1,13709,1528386530.93788,0.29151599,-2.247651906,1.203107935,1.3870205085536231,1.3870205085536231
d,OxIOD,smartphone motion,running/imu1,13763,1528386531.2080598,0.591730429,-2.147206535,1.195222304,1.0080448929323391,1.0080448929323391
d,OxIOD,smartphone motion,running/imu1,13817,1528386531.47806,0.895062145,-2.053084974,1.198142662,1.4094136058778348,1.4094136058778348
d,OxIOD,smartphone motion,running/imu1,13872,1528386531.7530901,1.156470934,-1.775822592,1.224512111,1.3504912201509722,1.3504912201509722
d,OxIOD,smartphone motion,running/imu1,13926,1528386532.02309,1.334416365,-1.512172155,1.200798921,1.0014267119432951,1.0014267119432951
d,OxIOD,smartphone motion,running/imu1,13981,1528386532.2980502,1.470409825,-1.245214226,1.209847712,1.281622682125467,1.281622682125467
d,OxIOD,smartphone motion,running/imu1,14035,1528386532.56801,1.429089605,-0.909542727,1.210512267,1.266240900823419,1.266240900823419
d,OxIOD,smartphone motion,running/imu1,14089,1528386532.83804,1.302644252,-0.630859755,1.207395536,0.9781646931797564,0.9781646931797564
d,OxIOD,smartphone motion,running/imu1,14144,1528386533.11317,1.159512703,-0.361225688,1.198313599,1.3037548613771048,1.3037548613771048
d,OxIOD,smartphone motion,running/imu1,14198,1528386533.38298,0.862442959,-0.175429392,1.191380284,1.3047316154702646,1.3047316154702646
d,OxIOD,smartphone motion,running/imu1,14253,1528386533.65806,0.572068064,-0.056065673,1.192075237,1.0143009529903486,1.0143009529903486
d,OxIOD,smartphone motion,running/imu1,14307,1528386533.9280798,0.296046904,0.063060932,1.190564477,1.3726320233737352,1.3726320233737352
d,OxIOD,smartphone motion,running/imu1,14361,1528386534.1980002,-0.068085325,0.07139006,1.20392776,1.361626010830335,1.361626010830335
d,OxIOD,smartphone motion,running/imu1,14416,1528386534.47295,-0.381730225,0.076096981,1.203082788,0.9422488868408653,0.9422488868408653
d,OxIOD,smartphone motion,running/imu1,14470,1528386534.743,-0.655131136,0.142728937,1.204732735,1.2148066046475485,1.2148066046475485
d,OxIOD,smartphone motion,running/imu1,14525,1528386535.0180101,-0.986010299,0.184583539,1.21414003,1.1445232893465282,1.1445232893465282
d,OxIOD,smartphone motion,running/imu1,14579,1528386535.28801,-1.199682815,0.293951521,1.223524903,0.8656803922459027,0.8656803922459027
d,OxIOD,smartphone motion,running/imu1,14633,1528386535.55809,-1.306047612,0.513801255,1.219828433,1.0394605000594936,1.0394605000594936
d,OxIOD,smartphone motion,running/imu1,14688,1528386535.83316,-1.331058333,0.762928663,1.218867097,0.8534826839326352,0.8534826839326352
d,OxIOD,smartphone motion,running/imu1,14742,1528386536.10306,-1.227167925,0.935855587,1.202435112,0.7070309460033884,0.7070309460033884
d,OxIOD,smartphone motion,running/imu1,14797,1528386536.37808,-1.065516937,1.049942006,1.180006318,0.88033640316774,0.88033640316774
d,OxIOD,smartphone motion,running/imu1,14851,1528386536.6480901,-0.883383843,1.200983945,1.175860368,0.8494490178532814,0.8494490178532814
d,OxIOD,smartphone motion,running/imu1,14905,1528386536.91786,-0.709579841,1.296020164,1.167984875,0.6759703378437754,0.6759703378437754
d,OxIOD,smartphone motion,running/imu1,14960,1528386537.19309,-0.501699063,1.398860115,1.1590466,1.2174863353846417,1.2174863353846417
d,OxIOD,smartphone motion,running/imu1,15014,1528386537.46305,-0.173072524,1.575795255,1.162150062,1.4301653900339237,1.4301653900339237
d,OxIOD,smartphone motion,running/imu1,15069,1528386537.73806,0.120540576,1.707726852,1.199076848,1.0178666838345884,1.0178666838345884
d,OxIOD,smartphone motion,running/imu1,15123,1528386538.00812,0.423659433,1.770400839,1.178285507,1.4361368769248257,1.4361368769248257
d,OxIOD,smartphone motion,running/imu1,15177,1528386538.2781,0.76468228,1.857220137,1.219470485,1.234528609116654,1.234528609116654
d,OxIOD,smartphone motion,running/imu1,15232,1528386538.55309,1.031390421,1.848721131,1.229347562,0.8653582831605021,0.8653582831605021
d,OxIOD,smartphone motion,running/imu1,15286,1528386538.8230898,1.245640715,1.749756873,1.207646236,0.9456222857466715,0.9456222857466715
d,OxIOD,smartphone motion,running/imu1,15341,1528386539.09817,1.414653343,1.621725631,1.21040961,0.6415277185707953,0.6415277185707953
d,OxIOD,smartphone motion,running/imu1,15395,1528386539.3681102,1.390870816,1.47537058,1.226929418,0.672958510938873,0.672958510938873
d,OxIOD,smartphone motion,running/imu1,15449,1528386539.6381,1.304254434,1.281914664,1.188200243,0.814588772608864,0.814588772608864
d,OxIOD,smartphone motion,running/imu1,15504,1528386539.9129999,1.211997291,1.091062382,1.181610892,0.7602166070235206,0.7602166070235206
d,OxIOD,smartphone motion,running/imu1,15558,1528386540.1831,1.083171366,0.964526516,1.14066646,0.8239475916055969,0.8239475916055969
d,OxIOD,smartphone motion,running/imu1,15613,1528386540.45815,0.88076279,0.737009725,1.145680495,1.3428371877126666,1.3428371877126666
d,OxIOD,smartphone motion,running/imu1,15667,1528386540.7280698,0.678537226,0.4714199,1.188826284,1.0860031835419848,1.0860031835419848
d,OxIOD,smartphone motion,running/imu1,15721,1528386540.99811,0.474176242,0.317438429,1.1791504,0.9369187501794257,0.9369187501794257
d,OxIOD,smartphone motion,running/imu1,15776,1528386541.27314,0.188937454,0.132524335,1.175057635,1.4263728132993239,1.4263728132993239
d,OxIOD,smartphone motion,running/imu1,15830,1528386541.54312,-0.085703286,-0.104176862,1.210227923,1.1999200564122534,1.1999200564122534
d,OxIOD,smartphone motion,running/imu1,15885,1528386541.81811,-0.330328084,-0.24912336,1.193834939,1.059677512401368,1.059677512401368
d,OxIOD,smartphone motion,running/imu1,15939,1528386542.08816,-0.630025166,-0.414003536,1.195585135,1.445790833768731,1.445790833768731
d,OxIOD,smartphone motion,running/imu1,15993,1528386542.35815,-0.894526583,-0.664463525,1.237027285,1.31271318240371,1.31271318240371
d,OxIOD,smartphone motion,running/imu1,16048,1528386542.63319,-1.117972762,-0.900762995,1.219744698,1.093634652451817,1.093634652451817
d,OxIOD,smartphone motion,running/imu1,16102,1528386542.9031198,-1.334746237,-1.171316072,1.23998742,1.3893811796657483,1.3893811796657483
d,OxIOD,smartphone motion,running/imu1,16157,1528386543.17818,-1.442603982,-1.52393421,1.250712541,1.2875310039919146,1.2875310039919146
d,OxIOD,smartphone motion,running/imu1,16211,1528386543.4480698,-1.464402563,-1.825660884,1.237293424,1.0908543101917803,1.0908543101917803
d,OxIOD,smartphone motion,running/imu1,16265,1528386543.71814,-1.403403334,-2.163541764,1.191351022,1.3726458643205532,1.3726458643205532
d,OxIOD,smartphone motion,running/imu1,16320,1528386543.99314,-1.150724179,-2.41533114,1.20253471,1.2953023309982628,1.2953023309982628
d,OxIOD,smartphone motion,running/imu1,16374,1528386544.26318,-0.882870537,-2.572318856,1.178219558,1.124460885262738,1.124460885262738
d,OxIOD,smartphone motion,running/imu1,16429,1528386544.5381398,-0.542036976,-2.662430803,1.133737469,1.3512207519456008,1.3512207519456008
d,OxIOD,smartphone motion,running/imu1,16483,1528386544.80814,-0.215103614,-2.586773557,1.18366949,1.1706059231671098,1.1706059231671098
d,OxIOD,smartphone motion,running/imu1,16537,1528386545.07811,0.047139028,-2.50849397,1.182675775,0.9943971554796494,0.9943971554796494
d,OxIOD,smartphone motion,running/imu1,16592,1528386545.35326,0.341846091,-2.358565012,1.178957719,1.3224025946606033,1.3224025946606033
d,OxIOD,smartphone motion,running/imu1,16646,1528386545.6231701,0.561399924,-2.107752081,1.203808332,1.1257234509326492,1.1257234509326492
d,OxIOD,smartphone motion,running/imu1,16701,1528386545.89818,0.757675311,-1.92074923,1.202549024,0.9598168258335017,0.9598168258335017
d,OxIOD,smartphone motion,running/imu1,16755,1528386546.16815,0.949239629,-1.662070772,1.157108639,1.3650847909687782,1.3650847909687782
d,OxIOD,smartphone motion,running/imu1,16809,1528386546.43808,1.02141075,-1.330350783,1.177583252,1.1936450440457262,1.1936450440457262
d,OxIOD,smartphone motion,running/imu1,16864,1528386546.7131698,1.116166617,-1.053716123,1.184034647,1.0243646112084648,1.0243646112084648
d,OxIOD,smartphone motion,running/imu1,16918,1528386546.98318,1.219489047,-0.724799907,1.185384508,1.5693167124702974,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,16973,1528386547.2581701,1.212563011,-0.32113486,1.212849714,1.3098548406135624,1.3098548406135624
d,OxIOD,smartphone motion,running/imu1,17027,1528386547.52818,1.247636199,-0.031935608,1.189861693,0.985063902782363,0.985063902782363
d,OxIOD,smartphone motion,running/imu1,17081,1528386547.7982001,1.301067326,0.308884069,1.165011922,1.5101006549884017,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,17136,1528386548.07321,1.25038513,0.685456832,1.202211369,1.266896519618448,1.266896519618448
d,OxIOD,smartphone motion,running/imu1,17190,1528386548.3432,1.277253326,0.973463776,1.185233029,1.0395928129412841,1.0395928129412841
d,OxIOD,smartphone motion,running/imu1,17245,1528386548.61821,1.299788059,1.326270408,1.171603098,1.4340698689130789,1.4340698689130789
d,OxIOD,smartphone motion,running/imu1,17299,1528386548.88818,1.207949723,1.678574796,1.212097612,1.1988240791110956,1.1988240791110956
d,OxIOD,smartphone motion,running/imu1,17353,1528386549.15814,1.15447405,1.970107603,1.20098405,1.1159003829174476,1.1159003829174476
d,OxIOD,smartphone motion,running/imu1,17408,1528386549.4331899,1.026784529,2.31004692,1.179102299,1.439735081895192,1.439735081895192
d,OxIOD,smartphone motion,running/imu1,17462,1528386549.70314,0.758113478,2.530974562,1.205086692,1.1589230129250452,1.1589230129250452
d,OxIOD,smartphone motion,running/imu1,17517,1528386549.9781702,0.495530935,2.644754658,1.204834842,1.0897757462802475,1.0897757462802475
d,OxIOD,smartphone motion,running/imu1,17571,1528386550.24813,0.166568873,2.596332147,1.17625301,1.1539101297272552,1.1539101297272552
d,OxIOD,smartphone motion,running/imu1,17625,1528386550.5181901,-0.04524354,2.412519883,1.175784866,0.9095867751200346,0.9095867751200346
d,OxIOD,smartphone motion,running/imu1,17680,1528386550.79313,-0.242422869,2.245951566,1.15685211,1.122485243977747,1.122485243977747
d,OxIOD,smartphone motion,running/imu1,17734,1528386551.0631602,-0.439496065,1.947965373,1.176736171,1.3979296201223812,1.3979296201223812
d,OxIOD,smartphone motion,running/imu1,17789,1528386551.33817,-0.59081372,1.639717232,1.168069716,1.010258793402223,1.010258793402223
d,OxIOD,smartphone motion,running/imu1,17843,1528386551.60815,-0.789916151,1.423093387,1.170481291,1.3483117818970027,1.3483117818970027
d,OxIOD,smartphone motion,running/imu1,17897,1528386551.87812,-0.945591345,1.053099029,1.193456507,1.510426273387047,1.4975130214052312
d,OxIOD,smartphone motion,running/imu1,17952,1528386552.1532202,-1.041500218,0.71307825,1.207024385,1.0812609949303098,1.0812609949303098
d,OxIOD,smartphone motion,running/imu1,18006,1528386552.42314,-1.188435671,0.446952121,1.204358041,1.398157744861379,1.398157744861379
d,OxIOD,smartphone motion,running/imu1,18061,1528386552.6981702,-1.280490114,0.052580963,1.209828578,1.4682953575758477,1.4682953575758477
d,OxIOD,smartphone motion,running/imu1,18115,1528386552.96815,-1.294591333,-0.289917869,1.20233118,1.093214056192683,1.093214056192683
d,OxIOD,smartphone motion,running/imu1,18169,1528386553.23824,-1.338100495,-0.589008461,1.188591732,1.3642202890857218,1.3642202890857218
d,OxIOD,smartphone motion,running/imu1,18224,1528386553.5131898,-1.275344667,-0.975502893,1.189649642,1.438292464373499,1.438292464373499
d,OxIOD,smartphone motion,running/imu1,18278,1528386553.78323,-1.136551764,-1.282843129,1.191274235,1.0465566694392199,1.0465566694392199
d,OxIOD,smartphone motion,running/imu1,18333,1528386554.0582201,-1.043004115,-1.55808218,1.201876311,1.340778199214394,1.340778199214394
d,OxIOD,smartphone motion,running/imu1,18387,1528386554.32812,-0.796481477,-1.843406378,1.234146819,1.3823347968399806,1.3823347968399806
d,OxIOD,smartphone motion,running/imu1,18441,1528386554.59819,-0.545635285,-2.033546745,1.217421366,1.0817569664497562,1.0817569664497562
d,OxIOD,smartphone motion,running/imu1,18496,1528386554.8731499,-0.329159382,-2.220744155,1.183859038,1.3220794012351649,1.3220794012351649
d,OxIOD,smartphone motion,running/imu1,18550,1528386555.14329,0.048494046,-2.286401479,1.190303774,1.3913102748511261,1.3913102748511261
d,OxIOD,smartphone motion,running/imu1,18605,1528386555.4181602,0.379421272,-2.257938759,1.191139,1.0185522621180583,1.0185522621180583
